name,short_name,symbol,exchange,fractional
"Paratek Pharmaceuticals, Inc.",Paratek,,NASDAQ,False
"Park City Group, Inc.",Park,,NASDAQ,False
Park Electrochemical Corporation,Park,,NYSE,False
"Parsley Energy, Inc.",Parsley,PE,NYSE,False
"Passage Bio, Inc.",Passage,PASG,NASDAQ,False
"Paycom Software, Inc.",Paycom,,NYSE,False
Paylocity Holding Corporation,Paylocity,,NASDAQ,False
"PBF Energy, Inc.",PBF,PBF,NYSE,False
Pegasystems Inc.,Pegasystems,PEGA,NASDAQ,False
People's United Bank,People's,,NASDAQ,False
Perrigo,Perrigo,PRGO,NYSE,False
"PetMed Express, Inc.",PetMed,,NASDAQ,False
Pharmaceutical Product Development Inc,PPD,PPD,NASDAQ,False
"Photronics, Inc.",Photronics,PLAB,NASDAQ,False
PIMCO US Dollar Short Maturity Source UCITS ETF Distributing,PIMCO,,London Stock Exchange,False
Pintec Technology Holdings Ltd,Pintec,,NASDAQ,False
"Pixelworks, Inc.",Pixelworks,PXLW,NASDAQ,False
Portland General Electric Cо.,Portland,,NYSE,False
Portola Pharmaceuticals Inc,Portola,,NASDAQ,False
"Power Integrations, Inc.",Power,,NASDAQ,False
"Precipio, Inc.",Precipio,PRPO,NASDAQ,False
"Premier, Inc. Class A",Premier,PINC,NASDAQ,False
"Proofpoint, Inc.",Proofpoint,PFPT,NASDAQ,False
PTC Inc.,PTC,PTC,NASDAQ,False
Public Storage,Public,PSA,NYSE,False
"Puma Biotechnology, Inc.",Puma,,NASDAQ,False
QSC AG,QSC,QSC,Deutsche Börse Xetra,False
"Qualys, Inc.",Qualys,QLYS,NASDAQ,False
Quanterix Corporation,Quanterix,QTRX,NASDAQ,False
"Qudian, Inc.",Qudian,QD,NYSE,True
Quest Diagnostics,Quest,,NYSE,False
"QuinStreet, Inc.",QuinStreet,QNST,NASDAQ,False
Qurate Retail Inc Series A,Qurate,QRTEA,NASDAQ,False
R.E.A. Holdings PLC 9% PRF,R.E.A.,,London Stock Exchange,False
"Rambus, Inc.",Rambus,RMBS,NASDAQ,False
Range Resources Corp.,Range,,NYSE,False
"Rapid7, Inc.",Rapid7,RPD,NASDAQ,False
Raven Property Group Limited,Raven,,London Stock Exchange,False
RDI REIT PLC,RDI,RDI,London Stock Exchange,False
Regional REIT Ltd.,Regional,RGL,London Stock Exchange,False
Renishaw PLC,Renishaw,RSW,London Stock Exchange,False
Residential Secure Income PLC,Residential,,London Stock Exchange,False
"Resolute Mining, Ltd.",Resolute,,London Stock Exchange,False
"Retrophin, Inc.",Retrophin,RTRX,NASDAQ,False
"Rexford Industrial Realty, Inc.",Rexford,,NYSE,False
Rexnord Corporation,Rexnord,RXN,NYSE,False
RHOEN-KLINIKUM AG,RHOEN-KLINIKUM,,Deutsche Börse Xetra,False
Ricardo PLC,Ricardo,RCDO,London Stock Exchange,False
Rimini Street Inc.,Rimini,RMNI,NASDAQ,False
"RingCentral, Inc. - Class A",RingCentral,,NYSE,False
Riverstone Energy Ltd,Riverstone,,London Stock Exchange,True
Robert Half International,Robert,,NYSE,False
"Rocket Pharmaceuticals, Inc.",Rocket,,NASDAQ,False
"Rockwell Medical, Inc.",Rockwell,,NASDAQ,False
Rosetta Stone,Rosetta,RST,NYSE,False
RSA Insurance PLC 7.38% PRF,RSA,,London Stock Exchange,False
S DAX Daily 2x Short GO,S,,Deutsche Börse Xetra,False
"Sabra Health Care REIT, Inc.",Sabra,,NASDAQ,False
SAF-Holland SA,SAF-Holland,SFQ,Deutsche Börse Xetra,False
"Sanderson Farms, Inc.",Sanderson,,NASDAQ,False
"Sarepta Therapeutics, Inc.",Sarepta,,NASDAQ,False
SBA Communications Corp Class A,SBA,,NASDAQ,False
Scapa Group plc,Scapa,SCPA,London Stock Exchange,False
Schaltbau Holding AG,Schaltbau,,Deutsche Börse Xetra,False
Schroders PLC,Schroders,SDRC,London Stock Exchange,False
Schroders PLC,Schroders,SDR,London Stock Exchange,False
Scientific Games Corp,Scientific,,NASDAQ,False
ScS Group PLC,ScS,SCS,London Stock Exchange,False
"Seattle Genetics, Inc.",Seattle,,NASDAQ,False
"SelectQuote Insurance Services, Inc.",SelectQuote,SLQT,NYSE,False
Sempra Energy,Sempra,,NYSE,False
Serica Energy plc,Serica,SQZ,London Stock Exchange,False
"ServiceSource International, Inc.",ServiceSource,,NASDAQ,False
"Shake Shack, Inc.",Shake,SHAK,NYSE,False
Shell Midstream Partners LP,Shell,,NYSE,False
Sherwin-Williams Co.,Sherwin-Williams,,NYSE,False
Sibanye-Stillwater ADR,Sibanye-Stillwater,,NYSE,False
Signet Jewelers Limited,Signet,,NYSE,False
"Silicon Laboratories, Inc.",Silicon,,NASDAQ,False
Siltronic AG,Siltronic,WAF,Deutsche Börse Xetra,False
Siteone Landscape Supply Inc,Siteone,,NYSE,False
"SMART Global Holdings, Inc.",SMART,,NASDAQ,False
"Smartsheet, Inc.",Smartsheet,SMAR,NYSE,False
Smithson Investment Trust PLC,Smithson,,London Stock Exchange,False
Sohu.com Ltd - ADR,Sohu.com,SOHU,NASDAQ,False
"Soliton, Inc.",Soliton,SOLY,NASDAQ,False
South32 Ltd,South32,S32,London Stock Exchange,False
Spartan Energy Acquisition Corporation,Spartan,,NYSE,False
SPDR Barclays 1 - 5 Year Gilt ETF,SPDR,,London Stock Exchange,False
SPDR Bloomberg Barclays U.S. TIPS UCITS ETF (Dist),SPDR,,London Stock Exchange,False
SPDR MSCI ACWI USD UCITS ETF USD (Acc),SPDR,,London Stock Exchange,False
SPDR MSCI Europe Small Cap Value Weighted UCITS ETF,SPDR,,London Stock Exchange,False
SPDR MSCI USA Small Cap Value Weighted UCITS ETF,SPDR,,Deutsche Börse Xetra,False
SPDR MSCI World Consumer Staples UCITS ETF,SPDR,,London Stock Exchange,False
SPDR S&P Euro Dividend Aristocrats UCITS ETF (Dist),SPDR,,Deutsche Börse Xetra,False
SPDR S&P Pan Asia Dividend Aristocrats UCITS ETF (Dist),SPDR,,London Stock Exchange,False
Sportech PLC,Sportech,SPO,London Stock Exchange,False
"Sprout Social, Inc.",Sprout,SPT,NASDAQ,False
"SPX FLOW, Inc.",SPX,FLOW,NYSE,False
St Modwen Properties PLC,St,,London Stock Exchange,False
Standex International Corporation,Standex,,NYSE,False
Stanley Black & Decker,Stanley,,NYSE,False
Steel Dynamics Inc,Steel,,NASDAQ,False
STO SE & Co KGaA,STO,STO3,Deutsche Börse Xetra,False
STOXX Europe 600 Opt Banks,STOXX,,Deutsche Börse Xetra,False
STV Group PLC,STV,STVG,London Stock Exchange,False
"Sun Communities, Inc.",Sun,,NYSE,False
Sunrun Inc,Sunrun,RUN,NASDAQ,False
"Sunstone Hotel Investors, Inc.",Sunstone,,NYSE,False
"Surgery Partners, Inc.",Surgery,,NASDAQ,False
Surteco SE,Surteco,SUR,Deutsche Börse Xetra,False
"Syndax Pharmaceuticals, Inc.",Syndax,,NASDAQ,False
Synnex Corporation,Synnex,SNX,NYSE,False
Synthomer PLC,Synthomer,SYNT,London Stock Exchange,False
"Tanger Factory Outlet Centers, Inc.",Tanger,SKT,NYSE,True
Taylor Morrison Home Corporation,Taylor,,NYSE,False
TD Ameritrade Holding Corporation,TD,AMTD,NASDAQ,False
TE Connectivity Ltd.,TE,,NYSE,False
Teleflex Inc.,Teleflex,TFX,NYSE,False
TELUS Corporation,TELUS,TU,NYSE,False
"Tetra Tech, Inc.",Tetra,TTEK,NASDAQ,False
Textron Inc.,Textron,TXT,NYSE,False
TFS Financial Corporation,TFS,TFSL,NASDAQ,False
"TG Therapeutics, Inc.",TG,,NASDAQ,False
"The Greenbrier Companies, Inc.",The,,NYSE,False
The Mosaic Co.,The,MOS,NYSE,False
The Shyft Group Inc,The,,NASDAQ,False
"The Travelers Companies, Inc.",The,TRV,NYSE,True
Thomson Reuters Corporation,Thomson,,NYSE,False
Titan Medical Inc.,Titan,TMDI,NASDAQ,False
Tiziana Life Sciences plc,Tiziana,,London Stock Exchange,False
TomTom NV,TomTom,TOM2,Netherlands,True
Total S.A. ADR,Total,TOT,NYSE,False
TP ICAP PLC,TP,TCAP,London Stock Exchange,False
TR European Growth Trust PLC,TR,,London Stock Exchange,False
"Tricida, Inc.",Tricida,TCDA,NASDAQ,False
"TriNet Group, Inc.",TriNet,TNET,NYSE,False
"TTM Technologies, Inc.",TTM,,NASDAQ,False
UBS -Barclays US Liquid Corporates Hedged to EUR,UBS,,Deutsche Börse Xetra,False
Ucloudlink Group Inc. ADR,Ucloudlink,UCL,NASDAQ,False
UGI Corporation,"UGI
UGI","UGI
UGI",NYSE,False
"Ultra Clean Holdings, Inc.",Ultra,,NASDAQ,False
"Ultragenyx Pharmaceutical, Inc.",Ultragenyx,,NASDAQ,False
Umpqua Holdings Corporation,Umpqua,,NASDAQ,False
Unilever NV ADR,Unilever,UN,NYSE,False
Uniqure NV,Uniqure,QURE,NASDAQ,False
Unisys Corporation,Unisys,UIS,NYSE,False
United Insurance Holdings Corp,United,,NASDAQ,False
United States Cellular Corporation,United,,NYSE,False
United Therapeutics Corp.,United,,NASDAQ,False
Universal Health Services,Universal,,NYSE,False
Uxin Ltd,Uxin,UXIN,NASDAQ,False
"Vail Resorts, Inc.",Vail,MTN,NYSE,False
Vanguard FTSE Developed Europe ex UK GBP UCITS ETF (EUR) Distributing,Vanguard,,London Stock Exchange,True
Vanguard FTSE Developed World UCITS ETF USD Distributing,Vanguard,,London Stock Exchange,False
Vanguard FTSE Japan GBP UCITS ETF (USD) Accumulating,Vanguard,,London Stock Exchange,False
Vanguard FTSE North America USD UCITS ETF (USD) Distributing,Vanguard,,London Stock Exchange,False
Vanguard USD Corporate 1-3 Year Bond UCITS ETF (USD) Distributing -,Vanguard,,Deutsche Börse Xetra,False
Vanguard USD Corporate Bond UCITS ETF (USD) Distributing,Vanguard,,London Stock Exchange,False
Vanguard USD Emerging Markets Government Bond UCITS ETF (USD) Distributing,Vanguard,,London Stock Exchange,False
Vanguard USD Emerging Markets Government Bond UCITS ETF (USD) Distributing,Vanguard,,Deutsche Börse Xetra,False
Vanguard USD Treasury Bond UCITS ETF (USD) Distributing,Vanguard,,London Stock Exchange,False
Vanguard USD Treasury Bond UCITS ETF (USD) Distributing,Vanguard,,London Stock Exchange,False
"Varonis Systems, Inc.",Varonis,,NASDAQ,False
Veeco Instruments Inc.,Veeco,,NASDAQ,False
Ventas Inc.,Ventas,VTR,NYSE,False
"Verisk Analytics, Inc.",Verisk,,NASDAQ,True
Versarien plc,Versarien,VRS,London Stock Exchange,False
Viacom Inc.,Viacom,VIAB,NASDAQ,False
Viad Corporation,Viad,VVI,NYSE,False
"ViaSat, Inc.",ViaSat,VSAT,NASDAQ,False
Victoria plc,Victoria,VCP,London Stock Exchange,False
Vietnam Enterprise Investments Limited,Vietnam,,London Stock Exchange,False
Villeroy & Boch AG,Villeroy,,Deutsche Börse Xetra,False
Virtusa Corporation,Virtusa,VRTU,NASDAQ,False
Volution Group PLC,Volution,,London Stock Exchange,False
Vossloh AG,Vossloh,VOS,Deutsche Börse Xetra,False
VTG AG,VTG,VT9,Deutsche Börse Xetra,False
Vuzix Corporation,Vuzix,VUZI,NASDAQ,True
Waitr Holdings Inc.,Waitr,,NASDAQ,False
Wanda Sports Group Co Ltd- ADR,Wanda,,NASDAQ,False
Warpaint London PLC,Warpaint,,London Stock Exchange,False
Washtec AG,Washtec,WSU,Deutsche Börse Xetra,False
"Waste Connections, Inc.",Waste,,NYSE,False
Waters Corp.,Waters,WAT,NYSE,False
WCM Beteiligungs & Grundbesitz-AG,WCM,WCMK,Deutsche Börse Xetra,False
"Western New England Bancorp, Inc.",Western,,NASDAQ,False
"Westwood Holdings Group, Inc.",Westwood,,NYSE,False
Weyerhaeuser Corp.,Weyerhaeuser,WY,NYSE,False
Whitestone REIT,Whitestone,WSR,NYSE,False
"Willdan Group, Inc.",Willdan,WLDN,NASDAQ,False
Wolters Kluwer NV,Wolters,,Netherlands,True
"Workday, Inc.",Workday,WDAY,NASDAQ,False
Workiva Inc.,Workiva,WK,NYSE,False
World Fuel Services Corporation,World,,NYSE,False
"Wrap Technologies, Inc.",Wrap,,NASDAQ,False
"Wyndham Destinations, Inc.",Wyndham,,NYSE,False
"Wyndham Hotels & Resorts, Inc.",Wyndham,,NYSE,False
XLMedia plc,XLMedia,XLM,London Stock Exchange,False
"XP, Inc.",XP,XP,NASDAQ,False
Xperi Corporation,Xperi,XPER,NASDAQ,False
Xtrackers Euro Stoxx 50 UCITS ETF 1C,Xtrackers,,Deutsche Börse Xetra,False
Xtrackers MSCI EM Latin America Swap UCITS ETF 1C,Xtrackers,,Deutsche Börse Xetra,False
Xtrackers MSCI USA UCITS ETF 1C,Xtrackers,,Deutsche Börse Xetra,False
Xtrackers MSCI World Consumer Staples UCITS ETF 1C,Xtrackers,,Deutsche Börse Xetra,False
Xtrackers Nikkei 225 EUR UCITS ETF 1D,Xtrackers,,Deutsche Börse Xetra,False
Xtrackers Russell 2000 UCITS ETF 1C,Xtrackers,,London Stock Exchange,False
Xtrackers S&P 500 Swap UCITS ETF 1C,Xtrackers,,Deutsche Börse Xetra,False
Xylem Inc.,Xylem,XYL,NYSE,False
Yandex NV,Yandex,YNDX,NASDAQ,False
"Yext, Inc.",Yext,YEXT,NYSE,True
Zix Corporation,Zix,ZIXI,NASDAQ,False
"Zumiez, Inc.",Zumiez,ZUMZ,NASDAQ,False
"Zuora, Inc.",Zuora,ZUO,NYSE,False
"Zynex, Inc.",Zynex,ZYXI,NASDAQ,False
"1-800-Flowers.com, Inc.","1-800-Flowers.com
FLWS",,NASDAQ,False
"10X Genomics, Inc.",10X,TXG,NASDAQ,False
1st Source Corporation,1st,SRCE,NASDAQ,False
21Vianet Group Inc,21Vianet,,NASDAQ,False
"360 Finance, Inc.",360,QFIN,NASDAQ,False
"8x8, Inc.",8x8,EGHT,NYSE,False
A.O. Smith Corporation,A.O.,AOS,NYSE,False
A10 Network,A10,ATEN,NYSE,False
AB Dynamics plc,AB,ABDP,London Stock Exchange,False
Abcam plc,Abcam,ABC,London Stock Exchange,False
"Acacia Communications, Inc.",Acacia,,NASDAQ,False
Acacia Mining PLC,Acacia,ACA,London Stock Exchange,False
Acacia Research Corporation,Acacia,,NASDAQ,False
"Acadia Healthcare Company, Inc.",Acadia,,NASDAQ,False
"Acadia Pharmaceuticals, Inc.",Acadia,,NASDAQ,False
Acco Brands Corporation,Acco,ACCO,NYSE,False
"ACI Worldwide, Inc.",ACI,,NASDAQ,False
Actuant Corporation,Actuant,,NYSE,False
AdaptHealth Corp.,AdaptHealth,AHCO,NASDAQ,False
Addus HomeCare Corporation,Addus,,NASDAQ,False
"ADDvantage Technologies Group, Inc.",ADDvantage,,NASDAQ,False
Adesto Technologies Corporation,Adesto,,NASDAQ,False
"Adtalem Global Education, Inc.",Adtalem,,NYSE,False
"ADTRAN, Inc.",ADTRAN,ADTN,NASDAQ,False
"Advance Auto Parts, Inc.",Advance,,NYSE,False
"Advanced Disposal Services, Inc.",Advanced,,NYSE,False
"Advanced Energy Industries, Inc.",Advanced,,NASDAQ,False
"AdvanSix, Inc.","AdvanSix,",ASIX,NYSE,False
"Adverum Biotechnologies, Inc.",Adverum,,NASDAQ,False
Aecom Technology Corporation,Aecom,,NYSE,False
AES Corp.,AES,AES,NYSE,False
"Agenus, Inc.",Agenus,AGEN,NASDAQ,False
"Agilysys, Inc.",Agilysys,AGYS,NASDAQ,False
Agios Pharm,Agios,AGIO,NASDAQ,False
Agree Realty Corporation,Agree,,NYSE,False
Aimmune Therapeutics Inc,Aimmune,,NASDAQ,False
Akcea Therapeutics Inc,Akcea,,NASDAQ,False
Akerna Corporation,Akerna,KERN,NASDAQ,False
"Akero Therapeutics, Inc.",Akero,,NASDAQ,False
"ALamo Group, Inc.",ALamo,,NYSE,False
"Albireo Pharma, Inc.",Albireo,,NASDAQ,False
Alcon AG,Alcon,ALC,NYSE,False
Alector Inc,Alector,ALEC,NASDAQ,False
"Alexander & Baldwin Holdings, Inc.",Alexander,,NYSE,False
"Alexanders, Inc.","Alexanders,",,NYSE,False
"Alexandria Real Estate Equities, Inc.",Alexandria,,NYSE,False
Alkermes PLC,Alkermes,ALKS,NASDAQ,False
"Allakos, Inc.",Allakos,ALLK,NASDAQ,False
Allegiant Travel Company,Allegiant,,NASDAQ,False
Allegion PLC,Allegion,ALLE,NYSE,False
AllianceBernstein Holding LP,AllianceBernstein,,NYSE,False
Alliant Energy Corporation,Alliant,LNT,NASDAQ,False
Allied Motion Technologies Inc,Allied,,NASDAQ,False
"Allogene Therapeutics, Inc.",Allogene,,NASDAQ,False
Allot Communications Ltd,Allot,,NASDAQ,False
Allstate Corp.,Allstate,ALL,NYSE,False
"Alnylam Pharmaceuticals, Inc.",Alnylam,,NASDAQ,False
Altice NV Class B,Altice,ATCB,Netherlands,True
"Ambac Financial Group, Inc.",Ambac,,NYSE,False
Amcor plc,Amcor,AMCR,NYSE,False
"Amedisys, Inc.",Amedisys,AMED,NASDAQ,False
Ameren Corp.,Ameren,AEE,NYSE,False
"American Campus Communities, Inc.",American,,NYSE,False
"Americas Car-Mart, Inc.",Americas,,NASDAQ,False
Americold Realty Trust,Americold,,NYSE,False
Ameriprise Financial,Ameriprise,,NYSE,True
Ameris Bancorp,Ameris,,NASDAQ,False
"AMERISAFE, Inc.",AMERISAFE,AMSF,NASDAQ,False
AMG Advanced Metallurgical Group NV,Advanced,,Netherlands,True
"Amkor Technology, Inc.",Amkor,,NASDAQ,False
"Amphastar Pharmaceuticals, Inc.",Amphastar,,NASDAQ,False
Amphenol Corp.,Amphenol,APH,NYSE,False
"Amtech Systems, Inc.",Amtech,,NASDAQ,False
Amundi ETF MSCI Europe Industrials ETF,Amun,,London Stock Exchange,False
Amundi ETF MSCI Europe Utilities UCITS ETF EUR,Amundi,,London Stock Exchange,False
Amundi Index MSCI Emerging Markets SRI - UCITS ETF DR (D),Amundi,,London Stock Exchange,False
Amundi MSCI Emerging Markets UCITS ETF - EUR,Amundi,,London Stock Exchange,False
"AnaptysBio, Inc.",AnaptysBio,ANAB,NASDAQ,False
"ANGI Homeservices, Inc.",ANGI,,NASDAQ,False
"ANI Pharmaceuticals, Inc.",ANI,,NASDAQ,False
"Anika Therapeutics, Inc.",Anika,,NASDAQ,False
"Anterix, Inc.",Anterix,ATEX,NASDAQ,False
Apartment Investment and Management Company,Aimco,AIV,NYSE,False
APERAM SA,APERAM,APAM,Netherlands,True
"Apollo Medical Holdings, Inc.",Apollo,,NASDAQ,False
"AppFolio, Inc.",AppFolio,APPF,NASDAQ,False
"Aprea Therapeutics, Inc.",Aprea,,NASDAQ,False
"Aptose Biosciences, Inc.",Aptose,,NASDAQ,False
Arcadis NV,Arcadis,ARCAD,Netherlands,True
Arch Capital Group Ltd.,Arch,,NYSE,False
"Arch Resources, Inc.",Arch,,NYSE,False
"Archrock, Inc.","Archrock,",AROC,NYSE,False
"Arcutis Biotherapeutics, Inc.",Arcutis,,NASDAQ,False
"Ardelyx, Inc.",Ardelyx,ARDX,NASDAQ,False
Ares Management Corporation,Ares,,NYSE,False
"Argan, Inc.","Argan,",AGX,NYSE,False
Arlo Technologies,Arlo,,NYSE,False
Arrow Financial Corporation,Arrow,,NASDAQ,False
"Arrowhead Pharmaceuticals, Inc.",Arrowhead,,NASDAQ,False
"Artisan Partners Asset Management, Inc.",Artisan,,NYSE,False
"Arvinas, Inc.",Arvinas,ARVN,NASDAQ,False
Ascendis Pharma AS ADR,Ascendis,,NASDAQ,False
ASM International NV,ASM,,Netherlands,True
"Assembly Biosciences, Inc.",Assembly,,NASDAQ,False
Associated Banc-Corp,Associated,,NYSE,False
"Associated Capital Group, Inc.",Associated,,NYSE,False
Assured Guaranty Ltd.,Assured,,NYSE,False
Asure Software Inc,Asure,,NASDAQ,False
Atlantic Union Bankshares Corporation,Atlantic,,NASDAQ,False
Atmos Energy Corporation,Atmos,ATO,NYSE,False
"ATN International, Inc.",ATN,,NASDAQ,False
"Atreca, Inc.",Atreca,BCEL,NASDAQ,False
"AtriCure, Inc.",AtriCure,ATRC,NASDAQ,False
Atrion Corpоration,Atrion,ATRI,NASDAQ,False
Augean plc,Augean,AUG,London Stock Exchange,False
"Autohome, Inc. ADR","Autohome,",ATHM,NYSE,False
AutoNation Inc.,AutoNation,AN,NYSE,False
Avadel Pharmaceuticals PLC,Avadel,,NASDAQ,False
AvalonBay Communities,AvalonBay,,NYSE,False
"Avangrid, Inc.",Avangrid,AGR,NYSE,False
"Avanos Medical, Inc.",Avanos,,NYSE,False
"Avantor, Inc.",Avantor,AVTR,NYSE,False
Avery Dennison Corp,Avery,,NYSE,False
Avidity Biosciences LLC,Avidity,,NASDAQ,False
"Avnet, Inc.",Avnet,AVT,NASDAQ,False
"Avrobio, Inc.",Avrobio,AVRO,NASDAQ,False
"Axogen, Inc.",Axogen,AXGN,NASDAQ,False
"Axonics Modulation Technologies, Inc.",Axonics,,NASDAQ,False
Axsome Therapeutics Inc,Axsome,,NASDAQ,False
AXT Inc,AXT,AXTI,NASDAQ,False
Azure Power Global Ltd.,Azure,,NYSE,False
Badger Meter Inc,Badger,BMI,NYSE,False
Balchem Corporation,Balchem,,NASDAQ,False
Ball Corp,Ball,BLL,NYSE,False
Baloise Holding AG,Baloise,BALN,SIX Swiss,False
BancFirst Corporation,BancFirst,BANF,NASDAQ,False
"Bandwidth, Inc.",Bandwidth,BAND,NASDAQ,False
"BankUnited, Inc.",BankUnited,BKU,NYSE,False
Banner Corporation,Banner,BANR,NASDAQ,False
Baring Emerging Europe PLC,Baring,,London Stock Exchange,False
"Barings BDC, Inc.",Barings,,NYSE,False
Basler AG,Basler,BSL,Deutsche Börse Xetra,False
"BCB Bancorp, Inc.",BCB,BCBP,NASDAQ,False
BCE Inc.,BCE,BCE,NYSE,False
"Beam Therapeutics, Inc.",Beam,,NASDAQ,False
"Becton, Dickinson and Company",Becton,,NYSE,True
Befesa S.A.,Befesa,BFSA,Deutsche Börse Xetra,False
Belden Inc,Belden,BDC,NYSE,False
"Bellicum Pharmaceuticals, Inc.",Bellicum,,NASDAQ,False
"Benefitfocus, Inc.",Benefitfocus,BNFT,NASDAQ,False
Bertrandt AG,Bertrandt,BDT,Deutsche Börse Xetra,False
BH Macro Ltd,BH,BHMG,London Stock Exchange,False
BiomX Inc.,BiomX,PHGE,NYSE,False
"BJs Wholesale Holdings, Inc.",BJs,,NYSE,False
"Black Diamond Therapeutics, Inc.",Black,,NASDAQ,False
Black Hills Corporation,Black,BKH,NYSE,False
"Blackbaud, Inc.",Blackbaud,BLKB,NASDAQ,False
"BlackLine, Inc.",BlackLine,BL,NASDAQ,False
Blackrock North American Income Trust PLC,Blackrock,,London Stock Exchange,False
BlackRock Throgmorton Trust plc,BlackRock,,London Stock Exchange,False
Bloomin Brands Inc,Bloomin,,NASDAQ,False
"Blucora, Inc.",Blucora,BCOR,NASDAQ,False
Blueprint Medicines Corporation,Blueprint,,NASDAQ,False
Boise Cascad Llc,Boise,,NYSE,False
BOK Financial Corporation,BOK,BOKF,NASDAQ,False
Boston Omaha Corporation,Boston,BOMN,NASDAQ,False
Boston Properties,Boston,,NYSE,False
"Bottomline Technologies, Inc.",Bottomline,,NASDAQ,False
BP plc ADR,BP,BP,NYSE,False
Brady Corporation,Brady,,NYSE,False
"Bridge Bancorp, Inc.",Bridge,,NASDAQ,False
"Brighthouse Financial, Inc.",Brighthouse,,NASDAQ,False
BrightView Holdings,BrightView,BV,NYSE,False
Bristol & West PLC PRF,Bristol,,London Stock Exchange,False
Brixmor Property,Brixmor,,NYSE,False
"Brooks Automation, Inc.",Brooks,,NASDAQ,False
Brown & Brown Inc,Brown,,NYSE,False
Brown-Forman Corporation - Class A,Brown-Forman,,NYSE,False
Brown-Forman Corporation - Class B,Brown-Forman,,NYSE,False
Bruker Corporation,Bruker,BRKR,NASDAQ,False
Brunner Investment Trust PLC/The,Brunner,,London Stock Exchange,False
Brunswick Corporation,Brunswick,BC,NYSE,False
"Buckle, Inc.","Buckle,",BKE,NYSE,False
Burlington Stores Inc,Burlington,,NYSE,False
Bushveld Minerals Limited,Bushveld,,London Stock Exchange,False
Cable One Inc,Cable,CABO,NYSE,False
"Cactus, Inc.",Cactus,WHD,NYSE,False
Cadence Bancorp,Cadence,,NYSE,False
"CAI International, Inc.",CAI,,NYSE,False
"Cal-Maine Foods, Inc.",Cal-Maine,,NASDAQ,False
CalAmp Corp.,CalAmp,CAMP,NASDAQ,False
"Calavo Growers, Inc.",Calavo,,NASDAQ,False
Caledonia Mining Corporation plc,Caledonia,,London Stock Exchange,False
"Caleres, Inc.",Caleres,CAL,NYSE,True
Cameco Corporation,Cameco,CCJ,NYSE,False
CannTrust Holdings Inc,CannTrust,,NYSE,False
Capital & Counties Properties PLC,Capital,,London Stock Exchange,False
"Capitol Federal Financial, Inc.",Capitol,,NASDAQ,False
"Cardiovascular Systems, Inc.",Cardiovascular,,NASDAQ,False
"Cardtronics, Inc.",Cardtronics,CATM,NASDAQ,False
"CareDx, Inc.",CareDx,CDNA,NASDAQ,False
"Carlisle Cos, Inc.",Carlisle,CSL,NYSE,False
Carpenter Technology Corporation,Carpenter,,NYSE,False
"Carter's, Inc.",Carter's,CRI,NYSE,False
Cathay General Bancorp,Cathay,,NASDAQ,False
"CBRE Group, Inc Class A",CBRE,CBRE,NYSE,False
"CBTX, Inc.","CBTX
CBTX","CBTX
CBTX",NASDAQ,False
CDW Corporation,CDW,,NASDAQ,False
Cedar Fair LP,Cedar,FUN,NYSE,False
Cellcom Israel Ltd.,Cellcom,CEL,NYSE,False
"Celsius Holdings, Inc.",Celsius,,NASDAQ,False
CenterPoint Energy,CenterPoint,,NYSE,False
